Customer_ID,churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaldaycharge,totaleveminutes,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,totalintlcharge,numbercustomerservicecalls
1296,FALSE,119.0,FALSE,FALSE,0.0,231.5,82.0,39.4,266.9,97.0,22.7,211.0,118.0,9.5,7.4,10.0,2.0,1.0
1297,TRUE,115.0,TRUE,FALSE,0.0,251.3,69.0,42.7,252.5,96.0,21.5,118.3,112.0,5.3,9.9,1.0,2.7,3.0
1298,FALSE,160.0,FALSE,FALSE,0.0,171.2,103.0,29.1,243.5,121.0,20.7,178.2,92.0,8.0,13.0,3.0,3.5,2.0
1299,FALSE,166.0,FALSE,FALSE,0.0,197.9,89.0,33.6,251.0,113.0,21.3,138.3,85.0,6.2,11.2,2.0,3.0,2.0
1300,FALSE,120.0,FALSE,FALSE,0.0,134.8,94.0,22.9,204.1,106.0,17.4,238.4,109.0,10.7,6.7,8.0,1.8,1.0
1301,FALSE,173.0,FALSE,FALSE,0.0,191.4,114.0,32.5,168.5,138.0,14.3,109.3,99.0,4.9,10.3,3.0,2.8,1.0
1302,FALSE,156.0,FALSE,FALSE,0.0,174.5,65.0,29.7,197.4,116.0,16.8,238.5,86.0,10.7,10.6,2.0,2.9,0.0
1303,FALSE,120.0,FALSE,FALSE,0.0,180.0,80.0,30.6,224.2,82.0,19.1,265.4,91.0,11.9,4.7,7.0,1.3,3.0
1304,FALSE,70.0,FALSE,FALSE,0.0,177.4,125.0,30.2,226.2,104.0,19.2,254.1,72.0,11.4,10.9,4.0,2.9,0.0
1305,FALSE,41.0,FALSE,FALSE,0.0,182.1,89.0,31.0,211.5,104.0,18.0,207.4,124.0,9.3,6.8,1.0,1.8,1.0
1306,FALSE,132.0,FALSE,FALSE,0.0,222.4,85.0,37.8,165.4,76.0,14.1,208.4,97.0,9.4,11.2,4.0,3.0,0.0
1307,TRUE,47.0,TRUE,FALSE,0.0,47.8,120.0,8.1,178.9,123.0,15.2,152.6,96.0,6.9,13.3,7.0,3.6,0.0
1308,FALSE,160.0,FALSE,FALSE,0.0,121.8,97.0,20.7,89.3,97.0,7.6,150.7,92.0,6.8,10.3,5.0,2.8,1.0
1309,FALSE,180.0,FALSE,FALSE,0.0,143.5,121.0,24.4,189.3,111.0,16.1,174.9,82.0,7.9,8.8,5.0,2.4,3.0
1310,FALSE,93.0,FALSE,FALSE,0.0,164.9,68.0,28.0,210.4,86.0,17.9,229.4,104.0,10.3,7.8,4.0,2.1,2.0
1311,FALSE,109.0,FALSE,FALSE,0.0,193.6,58.0,32.9,148.7,115.0,12.6,282.5,105.0,12.7,13.1,1.0,3.5,2.0
1312,FALSE,80.0,FALSE,FALSE,0.0,101.1,121.0,17.2,263.2,110.0,22.4,137.7,74.0,6.2,7.3,5.0,2.0,0.0
1313,FALSE,54.0,FALSE,TRUE,24.0,92.3,88.0,15.7,193.1,98.0,16.4,99.3,119.0,4.5,11.6,3.0,3.1,2.0
1314,TRUE,136.0,FALSE,FALSE,0.0,250.2,121.0,42.5,267.1,118.0,22.7,151.0,114.0,6.8,13.0,2.0,3.5,1.0
1315,FALSE,121.0,FALSE,FALSE,0.0,168.9,128.0,28.7,123.9,99.0,10.5,266.3,105.0,12.0,2.9,7.0,0.8,2.0
1316,FALSE,157.0,FALSE,TRUE,29.0,219.2,102.0,37.3,206.0,109.0,17.5,192.4,117.0,8.7,15.0,5.0,4.1,1.0
1317,FALSE,170.0,FALSE,TRUE,37.0,178.1,130.0,30.3,242.8,103.0,20.6,243.0,93.0,10.9,13.0,4.0,3.5,0.0
1318,FALSE,138.0,FALSE,FALSE,0.0,146.5,101.0,24.9,284.5,142.0,24.2,176.0,98.0,7.9,14.0,6.0,3.8,3.0
1319,FALSE,92.0,FALSE,TRUE,31.0,172.3,116.0,29.3,266.2,91.0,22.6,228.2,90.0,10.3,11.8,5.0,3.2,1.0
1320,FALSE,126.0,FALSE,FALSE,0.0,190.9,143.0,32.5,149.7,72.0,12.7,191.4,87.0,8.6,13.0,3.0,3.5,1.0
1321,TRUE,41.0,FALSE,FALSE,0.0,232.1,74.0,39.5,327.1,88.0,27.8,226.5,119.0,10.2,10.9,2.0,2.9,3.0
1322,TRUE,167.0,FALSE,FALSE,0.0,169.2,124.0,28.8,173.3,108.0,14.7,216.5,64.0,9.7,12.4,4.0,3.4,4.0
1323,FALSE,91.0,FALSE,FALSE,0.0,123.8,107.0,21.1,319.0,125.0,27.1,237.6,78.0,10.7,7.3,4.0,2.0,2.0
1324,FALSE,127.0,FALSE,FALSE,0.0,96.0,117.0,16.3,177.0,68.0,15.1,162.2,127.0,7.3,9.7,4.0,2.6,3.0
1325,FALSE,106.0,FALSE,FALSE,0.0,223.0,121.0,37.9,110.1,98.0,9.4,188.7,107.0,8.5,7.1,12.0,1.9,0.0
1326,FALSE,88.0,FALSE,TRUE,27.0,93.4,106.0,15.9,252.0,92.0,21.4,189.0,104.0,8.5,10.9,1.0,2.9,1.0
1327,FALSE,113.0,FALSE,FALSE,0.0,90.6,130.0,15.4,170.6,100.0,14.5,137.4,74.0,6.2,5.4,9.0,1.5,1.0
1328,FALSE,78.0,FALSE,FALSE,0.0,152.9,81.0,26.0,256.6,82.0,21.8,173.6,112.0,7.8,5.3,6.0,1.4,2.0
1329,FALSE,123.0,FALSE,FALSE,0.0,257.9,92.0,43.8,211.6,71.0,18.0,189.3,104.0,8.5,9.4,2.0,2.5,2.0
1330,FALSE,136.0,TRUE,TRUE,29.0,85.2,98.0,14.5,230.4,85.0,19.6,243.6,104.0,11.0,9.0,3.0,2.4,2.0
1331,FALSE,68.0,FALSE,TRUE,34.0,160.0,72.0,27.2,184.5,119.0,15.7,208.3,101.0,9.4,6.1,10.0,1.7,1.0
1332,FALSE,132.0,FALSE,TRUE,10.0,182.9,54.0,31.1,292.4,68.0,24.9,142.3,116.0,6.4,11.5,4.0,3.1,0.0
1333,FALSE,133.0,FALSE,FALSE,0.0,216.2,67.0,36.8,222.2,133.0,18.9,192.0,95.0,8.6,3.1,1.0,0.8,2.0
1334,FALSE,127.0,FALSE,FALSE,0.0,261.7,105.0,44.5,181.8,107.0,15.5,100.9,131.0,4.5,3.3,5.0,0.9,0.0
1335,FALSE,110.0,FALSE,FALSE,0.0,241.2,105.0,41.0,174.3,85.0,14.8,245.3,59.0,11.0,8.5,4.0,2.3,2.0
1336,FALSE,130.0,FALSE,FALSE,0.0,183.0,112.0,31.1,72.9,99.0,6.2,181.8,78.0,8.2,9.5,19.0,2.6,0.0
1337,FALSE,81.0,FALSE,FALSE,0.0,183.6,116.0,31.2,152.6,98.0,13.0,212.2,99.0,9.6,12.2,6.0,3.3,3.0
1338,FALSE,121.0,FALSE,FALSE,0.0,177.2,142.0,30.1,123.5,88.0,10.5,213.2,51.0,9.6,8.4,6.0,2.3,1.0
1339,FALSE,116.0,FALSE,FALSE,0.0,89.5,128.0,15.2,180.8,137.0,15.4,193.1,94.0,8.7,14.0,3.0,3.8,2.0
1340,FALSE,112.0,TRUE,TRUE,16.0,200.3,72.0,34.1,197.8,91.0,16.8,151.1,92.0,6.8,10.4,3.0,2.8,1.0
1341,TRUE,97.0,TRUE,FALSE,0.0,145.0,103.0,24.7,294.3,93.0,25.0,239.8,120.0,10.8,11.0,2.0,3.0,4.0
1342,FALSE,43.0,FALSE,FALSE,0.0,159.5,99.0,27.1,119.7,149.0,10.2,173.9,126.0,7.8,6.8,3.0,1.8,2.0
1343,FALSE,110.0,FALSE,FALSE,0.0,151.8,106.0,25.8,138.0,126.0,11.7,233.5,112.0,10.5,11.2,8.0,3.0,3.0
1344,FALSE,67.0,FALSE,FALSE,0.0,176.2,120.0,30.0,236.0,138.0,20.1,152.5,104.0,6.9,10.6,4.0,2.9,1.0
1345,FALSE,166.0,FALSE,FALSE,0.0,152.1,95.0,25.9,121.0,105.0,10.3,198.0,126.0,8.9,9.8,5.0,2.7,0.0
1346,FALSE,129.0,FALSE,FALSE,0.0,161.3,122.0,27.4,220.6,95.0,18.8,224.7,104.0,10.1,9.6,3.0,2.6,1.0
1347,FALSE,103.0,TRUE,FALSE,0.0,171.7,78.0,29.2,144.5,86.0,12.3,157.9,106.0,7.1,6.8,3.0,1.8,3.0
1348,FALSE,127.0,FALSE,TRUE,22.0,166.0,114.0,28.2,174.5,103.0,14.8,244.9,68.0,11.0,10.2,6.0,2.8,1.0
1349,TRUE,71.0,FALSE,FALSE,0.0,278.9,110.0,47.4,190.2,67.0,16.2,255.2,84.0,11.5,11.7,7.0,3.2,0.0
1350,FALSE,112.0,FALSE,TRUE,27.0,213.0,121.0,36.2,226.2,101.0,19.2,189.8,99.0,8.5,11.1,3.0,3.0,4.0
1351,FALSE,8.0,FALSE,TRUE,36.0,242.9,67.0,41.3,170.9,59.0,14.5,177.3,130.0,8.0,4.8,12.0,1.3,1.0
1352,TRUE,98.0,FALSE,FALSE,0.0,217.2,121.0,36.9,303.4,73.0,25.8,197.1,71.0,8.9,12.4,2.0,3.4,0.0
1353,FALSE,90.0,FALSE,FALSE,0.0,175.9,111.0,29.9,285.2,115.0,24.2,150.8,122.0,6.8,13.0,7.0,3.5,1.0
1354,TRUE,13.0,FALSE,FALSE,0.0,303.2,133.0,51.5,170.5,86.0,14.5,227.6,80.0,10.2,11.5,3.0,3.1,0.0
1355,FALSE,58.0,FALSE,FALSE,0.0,238.9,107.0,40.6,187.2,88.0,15.9,181.1,84.0,8.2,11.8,3.0,3.2,2.0
1356,FALSE,137.0,FALSE,TRUE,22.0,189.6,42.0,32.2,179.0,137.0,15.2,179.6,126.0,8.1,11.4,5.0,3.1,2.0
1357,TRUE,116.0,FALSE,FALSE,0.0,133.3,94.0,22.7,247.8,126.0,21.1,219.0,78.0,9.9,11.3,5.0,3.1,5.0
1358,FALSE,94.0,FALSE,TRUE,28.0,92.7,107.0,15.8,127.8,86.0,10.9,225.6,86.0,10.2,9.9,4.0,2.7,3.0
1359,FALSE,65.0,FALSE,FALSE,0.0,136.1,112.0,23.1,272.9,96.0,23.2,220.2,104.0,9.9,4.4,2.0,1.2,1.0
1360,FALSE,87.0,FALSE,FALSE,0.0,177.2,72.0,30.1,248.9,105.0,21.2,200.8,87.0,9.0,8.6,7.0,2.3,3.0
1361,FALSE,120.0,FALSE,FALSE,0.0,184.5,103.0,31.4,209.0,86.0,17.8,169.7,70.0,7.6,10.2,6.0,2.8,2.0
1362,FALSE,97.0,FALSE,TRUE,24.0,176.1,109.0,29.9,159.4,81.0,13.6,269.1,94.0,12.1,12.1,9.0,3.3,0.0
1363,FALSE,134.0,FALSE,FALSE,0.0,204.7,108.0,34.8,143.1,105.0,12.2,165.8,84.0,7.5,11.0,4.0,3.0,6.0
1364,FALSE,68.0,FALSE,FALSE,0.0,143.6,80.0,24.4,134.3,65.0,11.4,215.6,84.0,9.7,15.5,5.0,4.2,2.0
1365,FALSE,93.0,FALSE,FALSE,0.0,179.3,93.0,30.5,188.8,65.0,16.1,253.2,88.0,11.4,12.1,5.0,3.3,1.0
1366,FALSE,120.0,FALSE,FALSE,0.0,137.3,100.0,23.3,212.2,129.0,18.0,152.7,92.0,6.9,10.5,2.0,2.8,1.0
1367,FALSE,41.0,FALSE,FALSE,0.0,237.8,92.0,40.4,223.5,155.0,19.0,217.4,90.0,9.8,10.2,6.0,2.8,2.0
1368,FALSE,80.0,FALSE,FALSE,0.0,203.7,92.0,34.6,216.4,97.0,18.4,154.2,66.0,6.9,7.6,5.0,2.1,2.0
1369,FALSE,83.0,FALSE,TRUE,25.0,191.3,95.0,32.5,250.7,136.0,21.3,249.4,86.0,11.2,17.6,5.0,4.8,2.0
1370,FALSE,35.0,FALSE,FALSE,0.0,149.3,113.0,25.4,242.2,122.0,20.6,174.3,104.0,7.8,8.9,6.0,2.4,2.0
1371,FALSE,109.0,TRUE,FALSE,0.0,209.1,141.0,35.6,205.0,93.0,17.4,119.4,111.0,5.4,7.8,3.0,2.1,2.0
1372,FALSE,66.0,FALSE,TRUE,33.0,88.8,104.0,15.1,109.6,94.0,9.3,172.7,107.0,7.8,7.1,9.0,1.9,3.0
1373,FALSE,104.0,FALSE,FALSE,0.0,97.2,88.0,16.5,155.6,85.0,13.2,261.6,105.0,11.8,12.4,5.0,3.4,0.0
1374,FALSE,89.0,FALSE,FALSE,0.0,137.9,96.0,23.4,192.6,63.0,16.4,255.7,125.0,11.5,11.0,5.0,3.0,1.0
1375,FALSE,127.0,FALSE,FALSE,0.0,224.3,112.0,38.1,185.7,103.0,15.8,159.4,83.0,7.2,10.0,1.0,2.7,2.0
1376,FALSE,117.0,FALSE,TRUE,13.0,207.6,65.0,35.3,152.7,77.0,13.0,232.8,95.0,10.5,9.7,3.0,2.6,1.0
1377,FALSE,128.0,FALSE,FALSE,0.0,268.1,95.0,45.6,120.5,126.0,10.2,220.8,121.0,9.9,14.4,6.0,3.9,2.0
1378,TRUE,88.0,FALSE,FALSE,0.0,166.7,61.0,28.3,179.3,88.0,15.2,242.7,131.0,10.9,6.8,7.0,1.8,4.0
1379,TRUE,61.0,FALSE,FALSE,0.0,267.1,104.0,45.4,180.4,131.0,15.3,230.6,106.0,10.4,17.3,4.0,4.7,1.0
1380,FALSE,22.0,FALSE,FALSE,0.0,181.8,108.0,30.9,198.6,148.0,16.9,206.6,96.0,9.3,9.3,3.0,2.5,2.0
1381,FALSE,88.0,FALSE,FALSE,0.0,65.4,97.0,11.1,168.2,76.0,14.3,236.0,113.0,10.6,13.8,1.0,3.7,2.0
1382,FALSE,78.0,FALSE,FALSE,0.0,147.1,80.0,25.0,199.7,100.0,17.0,160.7,106.0,7.2,13.7,7.0,3.7,0.0
1383,FALSE,56.0,FALSE,TRUE,29.0,37.7,115.0,6.4,144.1,111.0,12.3,226.6,101.0,10.2,4.9,3.0,1.3,1.0
1384,FALSE,192.0,FALSE,FALSE,0.0,185.0,88.0,31.5,224.9,98.0,19.1,212.4,105.0,9.6,11.4,3.0,3.1,2.0
1385,FALSE,70.0,FALSE,FALSE,0.0,156.4,108.0,26.6,171.0,116.0,14.5,196.1,96.0,8.8,8.6,4.0,2.3,2.0
1386,FALSE,148.0,FALSE,FALSE,0.0,239.3,84.0,40.7,195.7,85.0,16.6,232.6,104.0,10.5,10.9,3.0,2.9,1.0
1387,FALSE,65.0,FALSE,TRUE,29.0,215.5,129.0,36.6,161.9,77.0,13.8,128.3,91.0,5.8,8.8,5.0,2.4,2.0
1388,FALSE,119.0,FALSE,FALSE,0.0,134.9,70.0,22.9,211.5,74.0,18.0,188.5,105.0,8.5,11.3,6.0,3.1,1.0
1389,FALSE,80.0,FALSE,FALSE,0.0,194.8,116.0,33.1,209.9,93.0,17.8,194.1,100.0,8.7,12.8,3.0,3.5,0.0
1390,FALSE,152.0,FALSE,TRUE,20.0,239.1,105.0,40.7,209.1,111.0,17.8,268.2,130.0,12.1,13.3,3.0,3.6,5.0
1391,FALSE,113.0,FALSE,FALSE,0.0,92.6,85.0,15.7,177.6,92.0,15.1,159.8,72.0,7.2,14.4,4.0,3.9,3.0
1392,FALSE,65.0,FALSE,FALSE,0.0,213.4,111.0,36.3,234.5,94.0,19.9,250.1,123.0,11.3,2.7,4.0,0.7,1.0
1393,FALSE,75.0,FALSE,FALSE,0.0,209.4,133.0,35.6,211.5,121.0,18.0,291.2,123.0,13.1,7.2,4.0,1.9,1.0
1394,FALSE,80.0,FALSE,FALSE,0.0,197.6,83.0,33.6,164.5,86.0,14.0,94.0,98.0,4.2,6.4,6.0,1.7,1.0
1395,FALSE,148.0,FALSE,FALSE,0.0,17.6,121.0,3.0,161.7,125.0,13.7,203.1,82.0,9.1,10.6,6.0,2.9,1.0
1396,FALSE,63.0,TRUE,FALSE,0.0,62.9,112.0,10.7,202.9,111.0,17.3,259.0,58.0,11.7,8.9,8.0,2.4,1.0
1397,FALSE,97.0,FALSE,TRUE,28.0,202.3,97.0,34.4,69.2,84.0,5.9,257.6,64.0,11.6,6.7,3.0,1.8,1.0
1398,FALSE,166.0,FALSE,FALSE,0.0,136.1,116.0,23.1,181.4,93.0,15.4,131.4,108.0,5.9,11.3,4.0,3.1,0.0
1399,FALSE,94.0,FALSE,FALSE,0.0,207.0,109.0,35.2,167.4,80.0,14.2,238.2,117.0,10.7,2.6,6.0,0.7,1.0
1400,FALSE,85.0,FALSE,TRUE,33.0,207.9,95.0,35.3,233.5,88.0,19.9,221.3,92.0,10.0,13.5,3.0,3.7,1.0
1401,TRUE,80.0,TRUE,FALSE,0.0,276.5,122.0,47.0,195.6,79.0,16.6,210.3,78.0,9.5,7.2,3.0,1.9,1.0
1402,FALSE,210.0,FALSE,TRUE,31.0,313.8,87.0,53.4,147.7,103.0,12.6,192.7,97.0,8.7,10.1,7.0,2.7,3.0
1403,FALSE,123.0,FALSE,FALSE,0.0,206.9,85.0,35.2,244.7,78.0,20.8,221.5,136.0,10.0,7.7,2.0,2.1,3.0
1404,FALSE,88.0,TRUE,TRUE,25.0,288.5,114.0,49.1,203.4,74.0,17.3,228.4,117.0,10.3,13.0,5.0,3.5,1.0
1405,FALSE,100.0,FALSE,FALSE,0.0,210.9,85.0,35.9,329.3,69.0,28.0,127.1,78.0,5.7,9.4,5.0,2.5,4.0
1406,FALSE,154.0,FALSE,TRUE,35.0,64.9,76.0,11.0,184.1,91.0,15.7,151.6,75.0,6.8,14.6,1.0,3.9,1.0
1407,FALSE,32.0,FALSE,TRUE,26.0,243.5,137.0,41.4,236.8,108.0,20.1,173.3,149.0,7.8,9.0,9.0,2.4,1.0
1408,FALSE,18.0,FALSE,FALSE,0.0,197.0,97.0,33.5,203.7,107.0,17.3,202.0,105.0,9.1,8.7,3.0,2.4,3.0
1409,FALSE,126.0,FALSE,TRUE,31.0,278.0,88.0,47.3,253.2,65.0,21.5,223.2,114.0,10.0,8.7,4.0,2.4,0.0
1410,FALSE,144.0,FALSE,TRUE,37.0,219.9,102.0,37.4,222.1,77.0,18.9,118.5,111.0,5.3,10.0,4.0,2.7,1.0
1411,TRUE,29.0,FALSE,FALSE,0.0,313.2,103.0,53.2,216.3,151.0,18.4,218.4,106.0,9.8,12.8,4.0,3.5,2.0
1412,FALSE,86.0,FALSE,TRUE,16.0,145.7,88.0,24.8,191.0,129.0,16.2,215.5,82.0,9.7,11.3,7.0,3.1,0.0
1413,FALSE,138.0,FALSE,TRUE,37.0,75.8,102.0,12.9,173.6,147.0,14.8,162.6,96.0,7.3,8.2,13.0,2.2,0.0
1414,FALSE,126.0,FALSE,TRUE,27.0,186.2,78.0,31.7,189.6,83.0,16.1,76.5,139.0,3.4,9.6,3.0,2.6,2.0
1415,FALSE,146.0,FALSE,FALSE,0.0,195.9,86.0,33.3,228.6,82.0,19.4,303.5,94.0,13.7,12.2,4.0,3.3,3.0
1416,FALSE,175.0,FALSE,FALSE,0.0,132.0,95.0,22.4,231.2,74.0,19.7,313.4,108.0,14.1,8.7,10.0,2.4,1.0
1417,FALSE,74.0,FALSE,FALSE,0.0,124.0,102.0,21.1,262.1,101.0,22.3,268.2,98.0,12.1,11.7,2.0,3.2,2.0
1418,FALSE,48.0,FALSE,FALSE,0.0,171.9,98.0,29.2,159.0,127.0,13.5,139.5,101.0,6.3,7.6,3.0,2.1,2.0
1419,FALSE,74.0,FALSE,TRUE,31.0,249.4,70.0,42.4,209.5,59.0,17.8,180.6,75.0,8.1,9.9,2.0,2.7,4.0
1420,FALSE,105.0,TRUE,FALSE,0.0,228.4,100.0,38.8,145.1,108.0,12.3,245.3,140.0,11.0,7.7,7.0,2.1,0.0
1421,FALSE,157.0,FALSE,FALSE,0.0,168.6,71.0,28.7,205.1,48.0,17.4,175.8,88.0,7.9,5.9,2.0,1.6,3.0
1422,FALSE,217.0,FALSE,FALSE,0.0,123.7,138.0,21.0,248.5,105.0,21.1,269.6,78.0,12.1,13.3,4.0,3.6,0.0
1423,FALSE,68.0,FALSE,FALSE,0.0,178.7,61.0,30.4,252.3,84.0,21.5,255.7,76.0,11.5,8.4,4.0,2.3,1.0
1424,FALSE,80.0,FALSE,FALSE,0.0,113.2,86.0,19.2,185.5,97.0,15.8,237.3,145.0,10.7,9.5,5.0,2.6,1.0
1425,FALSE,104.0,FALSE,TRUE,23.0,280.2,136.0,47.6,220.5,92.0,18.7,136.9,102.0,6.2,13.3,3.0,3.6,4.0
1426,FALSE,38.0,FALSE,TRUE,25.0,142.4,106.0,24.2,313.7,109.0,26.7,126.6,117.0,5.7,13.4,6.0,3.6,2.0
1427,FALSE,107.0,FALSE,TRUE,38.0,204.2,57.0,34.7,205.9,92.0,17.5,286.5,80.0,12.9,8.3,4.0,2.2,0.0
1428,FALSE,140.0,FALSE,FALSE,0.0,149.7,71.0,25.5,212.5,97.0,18.1,245.9,67.0,11.1,12.6,4.0,3.4,3.0
1429,TRUE,98.0,FALSE,FALSE,0.0,227.1,116.0,38.6,120.5,103.0,10.2,117.0,102.0,5.3,4.7,4.0,1.3,5.0
1430,FALSE,114.0,FALSE,FALSE,0.0,155.3,75.0,26.4,169.9,87.0,14.4,207.0,133.0,9.3,12.6,5.0,3.4,2.0
1431,FALSE,46.0,FALSE,FALSE,0.0,156.4,105.0,26.6,185.5,98.0,15.8,226.7,96.0,10.2,11.8,3.0,3.2,1.0
1432,FALSE,118.0,FALSE,TRUE,42.0,148.7,105.0,25.3,167.3,105.0,14.2,270.6,105.0,12.2,10.4,7.0,2.8,0.0
1433,FALSE,37.0,FALSE,FALSE,0.0,271.7,112.0,46.2,155.1,96.0,13.2,199.5,97.0,9.0,6.6,4.0,1.8,3.0
1434,FALSE,34.0,FALSE,FALSE,0.0,193.7,74.0,32.9,126.9,84.0,10.8,221.2,166.0,10.0,8.8,4.0,2.4,0.0
1435,FALSE,98.0,TRUE,TRUE,23.0,245.5,54.0,41.7,292.7,83.0,24.9,184.0,90.0,8.3,10.8,7.0,2.9,1.0
1436,FALSE,45.0,FALSE,TRUE,22.0,196.6,84.0,33.4,313.2,92.0,26.6,163.3,108.0,7.4,11.9,3.0,3.2,0.0
1437,TRUE,113.0,FALSE,FALSE,0.0,245.3,108.0,41.7,259.9,140.0,22.1,204.3,115.0,9.2,10.7,2.0,2.9,3.0
1438,FALSE,69.0,FALSE,FALSE,0.0,196.1,87.0,33.3,236.8,66.0,20.1,182.3,75.0,8.2,11.9,1.0,3.2,0.0
1439,FALSE,121.0,FALSE,FALSE,0.0,134.1,112.0,22.8,195.1,104.0,16.6,159.6,139.0,7.2,10.5,2.0,2.8,2.0
1440,FALSE,59.0,TRUE,TRUE,31.0,225.0,78.0,38.3,191.3,79.0,16.3,226.7,79.0,10.2,9.1,3.0,2.5,1.0
1441,FALSE,59.0,FALSE,FALSE,0.0,189.7,100.0,32.3,115.9,133.0,9.9,220.6,115.0,9.9,7.4,4.0,2.0,0.0
1442,FALSE,190.0,FALSE,FALSE,0.0,142.9,96.0,24.3,177.9,96.0,15.1,113.3,117.0,5.1,6.6,4.0,1.8,0.0
1443,FALSE,109.0,FALSE,FALSE,0.0,175.6,80.0,29.9,238.0,94.0,20.2,198.4,103.0,8.9,10.2,6.0,2.8,1.0
1444,FALSE,136.0,FALSE,FALSE,0.0,92.4,109.0,15.7,219.0,115.0,18.6,212.6,80.0,9.6,12.9,4.0,3.5,2.0
1445,FALSE,86.0,FALSE,FALSE,0.0,92.8,92.0,15.8,159.6,87.0,13.6,148.7,115.0,6.7,8.8,5.0,2.4,1.0
1446,FALSE,100.0,FALSE,TRUE,27.0,221.7,100.0,37.7,236.1,70.0,20.1,192.7,91.0,8.7,8.0,4.0,2.2,0.0
1447,FALSE,111.0,FALSE,FALSE,0.0,110.4,103.0,18.8,137.3,102.0,11.7,189.6,105.0,8.5,7.7,6.0,2.1,2.0
1448,TRUE,93.0,TRUE,FALSE,0.0,312.0,109.0,53.0,129.4,100.0,11.0,217.6,74.0,9.8,10.5,2.0,2.8,0.0
1449,FALSE,106.0,FALSE,FALSE,0.0,159.6,94.0,27.1,276.8,118.0,23.5,223.5,65.0,10.1,8.8,3.0,2.4,0.0
1450,FALSE,104.0,FALSE,FALSE,0.0,144.5,107.0,24.6,180.5,85.0,15.3,226.0,94.0,10.2,17.0,6.0,4.6,2.0
1451,FALSE,129.0,FALSE,FALSE,0.0,159.1,100.0,27.1,202.5,90.0,17.2,233.1,96.0,10.5,11.5,6.0,3.1,2.0
1452,FALSE,205.0,FALSE,FALSE,0.0,49.9,123.0,8.5,150.7,81.0,12.8,188.2,67.0,8.5,10.1,4.0,2.7,2.0
1453,FALSE,93.0,FALSE,TRUE,32.0,116.9,120.0,19.9,232.4,97.0,19.8,127.7,112.0,5.8,11.0,9.0,3.0,0.0
1454,FALSE,123.0,FALSE,FALSE,0.0,150.0,98.0,25.5,89.8,95.0,7.6,326.0,91.0,14.7,11.1,3.0,3.0,3.0
1455,FALSE,99.0,FALSE,FALSE,0.0,254.4,120.0,43.3,159.3,92.0,13.5,264.4,94.0,11.9,6.0,5.0,1.6,1.0
1456,FALSE,61.0,FALSE,TRUE,33.0,270.7,53.0,46.0,200.7,116.0,17.1,201.7,102.0,9.1,10.9,3.0,2.9,3.0
1457,FALSE,71.0,FALSE,FALSE,0.0,207.0,112.0,35.2,173.8,96.0,14.8,178.4,61.0,8.0,12.1,3.0,3.3,1.0
1458,FALSE,4.0,TRUE,FALSE,0.0,145.3,89.0,24.7,303.8,93.0,25.8,206.1,82.0,9.3,8.9,4.0,2.4,0.0
1459,FALSE,63.0,TRUE,TRUE,36.0,199.0,110.0,33.8,291.3,111.0,24.8,197.6,92.0,8.9,11.0,6.0,3.0,1.0
1460,FALSE,148.0,FALSE,TRUE,25.0,230.7,102.0,39.2,233.8,109.0,19.9,215.8,90.0,9.7,13.5,2.0,3.7,3.0
1461,FALSE,141.0,FALSE,FALSE,0.0,151.5,104.0,25.8,242.2,114.0,20.6,304.2,109.0,13.7,10.8,2.0,2.9,1.0
1462,FALSE,56.0,FALSE,FALSE,0.0,146.1,57.0,24.8,196.2,97.0,16.7,310.1,110.0,14.0,9.2,3.0,2.5,0.0
1463,FALSE,160.0,FALSE,FALSE,0.0,256.0,111.0,43.5,187.4,61.0,15.9,119.1,81.0,5.4,11.5,4.0,3.1,3.0
1464,FALSE,43.0,FALSE,TRUE,35.0,200.2,105.0,34.0,244.4,88.0,20.8,207.2,97.0,9.3,11.6,4.0,3.1,3.0
1465,FALSE,42.0,FALSE,FALSE,0.0,150.7,52.0,25.6,246.7,96.0,21.0,103.8,118.0,4.7,7.0,4.0,1.9,2.0
1466,FALSE,135.0,TRUE,FALSE,0.0,186.0,107.0,31.6,66.0,94.0,5.6,213.1,105.0,9.6,12.9,4.0,3.5,1.0
1467,FALSE,106.0,FALSE,FALSE,0.0,212.9,110.0,36.2,187.0,69.0,15.9,128.1,71.0,5.8,6.3,3.0,1.7,3.0
1468,FALSE,106.0,FALSE,FALSE,0.0,194.8,133.0,33.1,213.4,73.0,18.1,190.8,92.0,8.6,11.5,7.0,3.1,0.0
1469,FALSE,83.0,FALSE,TRUE,30.0,272.5,105.0,46.3,253.0,83.0,21.5,180.8,123.0,8.1,8.7,6.0,2.4,3.0
1470,FALSE,100.0,FALSE,FALSE,0.0,203.1,96.0,34.5,217.0,126.0,18.5,180.9,122.0,8.1,13.5,2.0,3.7,3.0
1471,FALSE,110.0,FALSE,FALSE,0.0,135.1,109.0,23.0,205.2,99.0,17.4,166.3,119.0,7.5,11.7,4.0,3.2,1.0
1472,FALSE,153.0,FALSE,FALSE,0.0,154.6,56.0,26.3,263.0,84.0,22.4,367.7,89.0,16.6,15.5,2.0,4.2,1.0
